bb_id,x1,y1,x2,y2,class_name
16123,261,148,358,286,person
16124,5,42,426,461,person
16125,4,184,425,628,kite
16126,338,177,384,221,person
16127,309,203,429,250,boat
16128,63,221,212,636,person
16129,90,280,179,418,backpack
16130,245,205,392,637,person
16131,274,263,380,415,backpack
16132,60,223,209,639,person
16133,75,280,187,474,backpack
16134,5,163,354,424,person
16135,129,6,630,417,horse
16136,159,13,341,280,person
16137,171,205,268,288,skateboard
16138,121,138,135,153,person
16139,33,107,190,196,airplane
16140,205,169,228,185,person
16141,57,127,292,265,airplane
16142,333,225,365,251,person
16143,74,175,549,393,airplane
16144,121,141,133,149,person
16145,34,114,193,192,airplane
16146,209,170,221,188,person
16147,58,129,298,255,airplane
16148,185,175,201,190,person
16149,312,240,327,260,person
16150,75,176,552,388,airplane
16151,127,141,129,149,person
16152,37,109,197,191,airplane
16153,210,175,220,187,person
16154,59,132,293,259,airplane
16155,188,176,198,189,person
16156,309,243,329,260,person
16157,85,180,549,391,airplane
16158,335,227,360,253,person
16159,6,45,358,471,person
16160,169,96,413,358,knife
16161,1,1,545,478,person
16162,354,136,566,346,bear
16163,323,160,393,360,person
16164,339,186,387,293,backpack
16165,124,153,216,416,person
16166,141,299,220,458,backpack
16167,219,170,313,437,person
16168,237,208,297,299,backpack
16169,325,165,393,367,person
16170,334,209,388,280,backpack
16171,161,141,330,461,person
16172,137,246,472,545,motorcycle
16173,484,465,501,488,person
16174,311,78,380,145,kite
16175,529,259,541,269,person
16176,233,197,591,313,airplane
16177,153,251,261,317,person
16178,102,186,417,574,bed
16179,332,66,574,385,person
16180,1,294,637,424,bed
16181,185,93,434,477,person
16182,161,193,515,477,motorcycle
16183,70,32,367,418,person
16184,41,402,364,603,cake
16185,404,78,500,236,person
16186,25,180,593,455,dining table
16187,125,5,625,585,person
16188,423,240,607,490,chair
16189,21,100,434,425,person
16190,228,170,343,405,backpack
16191,532,42,609,214,person
16192,551,42,594,62,frisbee
16193,118,57,390,507,person
16194,59,493,425,637,cake
16195,256,130,350,312,person
16196,55,180,434,477,horse
16197,281,195,371,609,person
16198,264,234,283,254,donut
16199,117,149,339,635,person
16200,156,257,209,301,donut
16201,2,278,130,346,donut
16202,345,221,372,320,person
16203,337,255,353,275,tennis racket
16204,523,236,564,362,person
16205,499,305,532,334,tennis racket
16206,54,197,245,534,person
16207,174,140,343,565,horse
16208,153,121,293,290,person
16209,148,216,296,371,horse
16210,99,71,310,636,person
16211,121,64,178,150,frisbee
16212,147,77,626,477,person
16213,353,87,577,227,bottle
16214,137,65,409,426,person
16215,383,106,593,239,bottle
16216,32,0,405,270,person
16217,8,218,422,588,dining table
16218,65,94,121,248,person
16219,171,231,344,362,surfboard
16220,178,132,390,329,person
16221,1,0,478,637,train
16222,175,120,338,301,person
16223,13,39,464,568,train
16224,279,182,377,366,person
16225,309,303,333,359,baseball bat
16226,311,120,491,251,person
16227,9,241,637,465,dining table
16228,221,151,257,215,person
16229,57,30,569,381,truck
16230,59,206,383,636,person
16231,113,294,247,337,frisbee
16232,213,83,311,199,person
16233,185,189,345,205,snowboard
16234,211,77,313,203,person
16235,180,182,349,210,snowboard
16236,45,209,341,636,person
16237,218,254,237,296,cell phone
16238,45,199,344,634,person
16239,219,246,242,304,cell phone
16240,46,207,336,636,person
16241,221,272,249,296,cell phone
16242,435,125,587,241,person
16243,399,119,455,174,carrot
16244,356,180,452,464,person
16245,342,181,373,242,carrot
16246,132,117,262,490,person
16247,241,125,292,204,carrot
16248,425,127,545,185,person
16249,405,130,431,181,carrot
16250,352,187,444,464,person
16251,344,189,368,242,carrot
16252,139,118,262,489,person
16253,245,129,273,188,carrot
16254,257,168,470,421,person
16255,0,61,288,149,umbrella
16256,42,121,360,437,person
16257,346,117,638,301,giraffe
16258,45,119,241,429,person
16259,351,117,623,301,giraffe
16260,444,231,589,444,person
16261,445,391,474,436,sports ball
16262,470,226,558,433,person
16263,435,399,474,430,sports ball
16264,514,227,608,438,person
16265,45,153,80,225,person
16266,118,242,580,524,dining table
16267,77,164,117,255,person
16268,382,210,430,322,person
16269,14,173,64,301,person
16270,563,245,636,338,person
16271,307,178,361,306,person
16272,237,178,292,303,person
16273,133,170,214,277,person
16274,441,188,515,344,person
16275,61,215,165,378,person
16276,52,49,395,635,person
16277,192,525,380,635,toilet
16278,285,126,558,424,person
16279,291,183,412,264,bottle
16280,225,16,329,201,person
16281,75,57,505,415,horse
16282,188,136,378,370,person
16283,196,154,327,200,baseball bat
16284,195,136,376,369,person
16285,193,152,318,185,baseball bat
16286,231,2,416,404,person
16287,99,159,487,416,bicycle
16288,113,200,243,324,person
16289,1,304,638,636,dining table
16290,246,161,374,353,person
16291,369,196,555,401,person
16292,461,154,635,438,person
16293,314,141,475,447,person
16294,74,49,535,482,motorcycle
16295,257,81,403,343,person
16296,2,131,557,567,horse
16297,74,194,176,317,person
16298,366,124,463,298,giraffe
16299,386,25,596,245,person
16300,460,235,587,294,skateboard
16301,287,33,638,414,person
16302,2,76,301,417,person
16303,205,363,223,407,person
16304,1,29,334,619,boat
16305,227,362,245,409,person
16306,1,1,497,294,person
16307,415,0,582,272,skateboard
16308,74,56,214,346,person
16309,3,279,222,394,snowboard
16310,376,244,466,409,person
16311,376,351,537,437,bench
16312,322,257,338,286,person
16313,296,278,382,294,boat
16314,309,250,354,294,person
16315,290,269,410,307,boat
16316,79,87,265,321,person
16317,28,168,365,367,motorcycle
16318,275,85,398,225,person
16319,481,92,507,122,sports ball
16320,232,168,293,247,person
16321,230,218,303,266,snowboard
16322,374,237,454,391,person
16323,356,347,458,401,snowboard
16324,177,227,205,321,person
16325,198,283,223,326,snowboard
16326,206,175,246,284,person
16327,209,250,245,300,snowboard
16328,297,177,346,301,person
16329,285,265,357,318,snowboard
16330,546,249,636,465,person
16331,505,420,636,475,snowboard
16332,580,143,593,156,person
16333,572,144,607,157,boat
16334,422,279,433,301,person
16335,377,287,479,309,boat
16336,302,272,318,298,person
16337,254,277,356,309,boat
16338,88,202,112,231,person
16339,75,218,139,236,boat
16340,303,272,317,292,person
16341,284,151,352,302,boat
16342,432,278,453,304,person
16343,348,141,471,314,boat
16344,99,212,111,229,person
16345,72,217,139,237,boat
16346,326,276,346,291,person
16347,252,268,351,304,boat
16348,300,274,318,290,person
16349,436,283,456,298,person
16350,352,280,471,311,boat
16351,395,278,412,296,person
16352,417,280,438,298,person
16353,178,0,508,477,person
16354,437,397,463,478,fork
16355,403,405,437,477,fork
16356,194,41,317,235,person
16357,93,99,343,351,bicycle
16358,311,28,622,409,person
16359,135,169,349,409,bicycle
16360,148,37,324,274,person
16361,134,141,355,410,bicycle
16362,483,112,521,207,person
16363,486,147,507,188,tie
16364,41,39,87,127,person
16365,62,82,78,129,tie
16366,200,31,249,119,person
16367,214,74,236,124,tie
16368,355,39,410,119,person
16369,367,78,391,119,tie
16370,22,104,70,195,person
16371,44,144,56,159,tie
16372,120,106,169,198,person
16373,137,146,150,179,tie
16374,303,35,358,118,person
16375,324,76,341,114,tie
16376,90,32,143,119,person
16377,107,79,124,129,tie
16378,138,35,193,120,person
16379,154,67,170,127,tie
16380,307,103,358,197,person
16381,321,144,341,163,tie
16382,405,39,466,121,person
16383,428,84,448,118,tie
16384,246,99,300,192,person
16385,261,138,290,188,tie
16386,236,25,301,105,person
16387,261,69,277,103,tie
16388,179,102,240,191,person
16389,197,141,218,179,tie
16390,426,105,478,210,person
16391,442,143,458,164,tie
16392,455,39,524,124,person
16393,477,78,500,122,tie
16394,21,154,73,338,person
16395,38,197,57,250,tie
16396,332,156,387,337,person
16397,352,201,372,245,tie
16398,151,151,207,333,person
16399,174,197,188,214,tie
16400,390,161,448,337,person
16401,409,201,426,215,tie
16402,277,154,333,338,person
16403,297,197,316,246,tie
16404,213,155,269,337,person
16405,227,198,250,248,tie
16406,82,149,145,333,person
16407,99,195,126,245,tie
16408,433,153,500,339,person
16409,458,197,479,251,tie
16410,499,154,572,339,person
16411,517,200,534,250,tie
16412,487,76,614,338,person
16413,23,47,541,431,car
16414,381,217,616,478,person
16415,481,345,505,363,cell phone
16416,400,206,617,465,person
16417,470,328,541,406,cell phone
16418,13,4,367,638,person
16419,210,390,272,447,sink
16420,223,18,370,294,person
16421,237,181,341,269,tennis racket
16422,330,27,543,426,person
16423,368,203,486,289,tennis racket
16424,20,45,324,547,person
16425,249,361,392,536,tennis racket
16426,131,98,321,310,person
16427,56,112,202,174,baseball bat
16428,130,101,318,310,person
16429,64,117,166,152,baseball bat
16430,128,97,322,313,person
16431,60,109,190,161,baseball bat
16432,199,130,377,332,person
16433,169,189,404,422,chair
16434,387,112,430,180,person
16435,427,152,445,178,snowboard
16436,387,109,439,182,person
16437,422,150,447,181,snowboard
16438,228,82,415,368,person
16439,178,177,357,363,bench
16440,337,262,453,389,person
16441,408,166,439,207,traffic light
16442,237,244,258,270,person
16443,17,79,612,266,airplane
16444,50,282,65,323,person
16445,1,81,606,263,airplane
16446,82,18,417,421,person
16447,32,150,630,422,bench
16448,66,103,169,433,person
16449,118,153,201,431,snowboard
16450,72,187,116,398,person
16451,121,29,539,413,bus
16452,129,182,202,392,person
16453,85,182,162,413,person
16454,386,131,469,209,person
16455,123,30,535,397,bus
16456,262,156,328,211,person
16457,128,44,531,398,bus
16458,131,101,180,154,person
16459,0,57,549,329,airplane
16460,229,82,276,138,person
16461,4,63,537,329,airplane
16462,249,85,348,287,person
16463,151,205,274,329,cow
16464,250,97,348,286,person
16465,196,144,450,381,horse
16466,496,119,579,233,person
16467,21,175,632,474,dining table
16468,176,77,283,269,person
16469,1,125,163,356,person
16470,483,110,580,260,person
16471,29,213,629,473,dining table
16472,156,75,302,255,person
16473,4,92,185,311,person
16474,238,98,261,200,person
16475,264,129,311,157,bicycle
16476,217,413,419,477,person
16477,111,14,511,465,toilet
16478,289,164,330,193,person
16479,96,105,551,326,airplane
16480,240,357,421,636,person
16481,32,41,172,176,kite
16482,396,4,547,342,person
16483,210,28,598,423,motorcycle
16484,74,57,357,637,person
16485,253,96,387,637,skis
16486,303,1,619,334,person
16487,270,193,505,296,laptop
16488,402,1,618,344,person
16489,266,175,503,298,laptop
16490,103,104,213,472,person
16491,181,243,239,309,remote
16492,213,102,378,402,person
16493,298,346,355,394,sports ball
16494,217,57,317,238,person
16495,25,101,431,363,horse
16496,0,1,476,598,person
16497,152,455,323,616,cake
16498,1,1,478,594,person
16499,139,258,279,324,spoon
16500,54,47,315,379,person
16501,22,17,637,474,truck
16502,386,113,418,170,person
16503,383,137,422,186,motorcycle
16504,206,98,239,159,person
16505,178,124,239,178,motorcycle
16506,101,86,144,154,person
16507,89,117,137,171,motorcycle
16508,308,125,374,214,person
16509,308,169,382,254,motorcycle
16510,50,253,243,393,person
16511,54,300,292,468,motorcycle
16512,387,115,415,159,person
16513,385,143,425,191,motorcycle
16514,194,93,245,170,person
16515,186,117,223,173,motorcycle
16516,309,126,375,221,person
16517,302,175,371,248,motorcycle
16518,385,112,421,163,person
16519,385,140,425,199,motorcycle
16520,196,96,242,166,person
16521,180,115,230,179,motorcycle
16522,22,249,202,334,person
16523,24,330,302,474,motorcycle
16524,404,402,423,442,person
16525,406,372,435,408,kite
16526,459,393,515,549,person
16527,165,3,464,433,kite
16528,226,0,637,421,person
16529,122,303,342,421,cake
16530,0,0,273,369,person
16531,21,118,420,638,laptop
16532,1,172,429,635,person
16533,38,357,81,416,clock
16534,129,73,312,542,person
16535,139,230,306,286,book
16536,71,117,366,426,person
16537,318,342,431,378,keyboard
16538,253,1,607,527,person
16539,305,467,490,604,cake
16540,47,50,431,491,person
16541,83,264,270,289,toothbrush
16542,66,42,244,423,person
16543,349,148,486,366,parking meter
16544,141,38,388,423,person
16545,67,54,451,423,person
16546,344,154,483,421,parking meter
16547,29,49,412,636,person
16548,192,166,264,238,hot dog
16549,25,44,409,637,person
16550,204,163,251,222,hot dog
16551,32,52,410,639,person
16552,202,164,238,183,hot dog
16553,585,223,637,340,person
16554,22,149,377,386,bus
16555,79,50,292,443,person
16556,0,227,78,406,cow
16557,260,87,476,358,person
16558,274,212,466,359,teddy bear
16559,147,284,630,633,person
16560,138,320,223,628,umbrella
16561,257,109,389,304,person
16562,121,115,460,357,motorcycle
16563,291,117,441,265,person
16564,165,145,483,317,motorcycle
16565,97,157,160,259,person
16566,219,147,257,297,parking meter
16567,236,127,329,380,parking meter
16568,296,101,415,422,parking meter
16569,384,17,617,421,parking meter
16570,47,33,374,604,person
16571,273,528,354,610,sports ball
16572,229,178,286,271,person
16573,186,239,305,330,bicycle
16574,289,165,333,327,person
16575,197,253,394,350,bicycle
16576,327,191,346,216,person
16577,193,227,361,333,bicycle
16578,354,201,385,271,person
16579,222,233,401,354,bicycle
16580,229,179,294,257,person
16581,263,172,344,324,person
16582,328,194,351,221,person
16583,200,262,405,339,bicycle
16584,361,200,387,273,person
16585,239,172,284,253,person
16586,288,179,343,289,person
16587,0,3,386,217,person
16588,81,137,181,208,carrot
16589,427,90,464,137,person
16590,176,117,636,477,car
16591,352,73,391,157,person
16592,471,70,521,157,person
16593,1,153,165,356,person
16594,404,152,591,357,tv
16595,210,27,283,223,person
16596,187,29,479,213,bench
16597,33,36,257,258,person
16598,92,113,257,278,chair
16599,253,88,342,232,person
16600,296,126,405,255,bench
16601,87,96,105,117,person
16602,87,115,103,137,bicycle
16603,182,116,231,247,person
16604,194,177,226,260,bicycle
16605,0,87,40,307,person
16606,1,212,49,358,bicycle
16607,322,103,394,265,person
16608,333,178,386,285,bicycle
16609,541,109,637,341,person
16610,559,222,635,388,bicycle
16611,90,82,190,330,person
16612,93,203,206,352,bicycle
16613,209,77,322,332,person
16614,207,195,320,366,bicycle
16615,400,77,515,337,person
16616,403,194,515,378,bicycle
16617,94,82,187,253,person
16618,91,203,202,350,bicycle
16619,46,58,113,206,person
16620,90,138,118,207,baseball bat
16621,340,145,414,281,person
16622,400,217,412,278,baseball bat
16623,153,198,390,356,person
16624,12,113,420,636,truck
16625,188,89,378,377,person
16626,109,6,537,355,car
16627,65,29,184,390,person
16628,158,173,218,373,skateboard
16629,276,279,609,609,person
16630,3,2,532,390,wine glass
16631,23,30,562,408,person
16632,125,72,619,395,teddy bear
16633,224,85,308,174,person
16634,0,2,591,425,car
16635,1,1,428,339,person
16636,222,91,402,335,person
16637,36,29,494,383,person
16638,236,309,383,391,sandwich
16639,121,176,220,255,person
16640,137,217,196,255,skateboard
16641,1,1,509,252,person
16642,354,107,595,335,knife
16643,0,6,483,218,person
16644,378,122,563,305,knife
16645,149,234,240,473,person
16646,60,282,394,551,horse
16647,130,250,177,355,person
16648,56,282,398,559,horse
16649,352,199,384,231,person
16650,9,4,631,417,train
16651,248,175,362,342,person
16652,48,167,216,386,person
16653,493,5,621,388,person
16654,242,186,406,422,person
16655,0,0,638,423,train
16656,36,164,286,421,person
16657,306,200,361,254,person
16658,257,230,443,294,boat
16659,270,180,334,272,person
16660,329,197,372,264,person
16661,240,252,450,284,boat
16662,270,182,326,259,person
16663,312,199,374,261,person
16664,250,242,439,294,boat
16665,37,203,73,314,person
16666,173,211,204,264,fire hydrant
16667,43,209,97,318,person
16668,275,161,304,200,person
16669,7,67,498,340,airplane
16670,267,160,314,199,person
16671,2,59,498,341,airplane
16672,49,41,422,631,person
16673,158,319,277,476,book
16674,143,96,180,212,person
16675,198,73,614,282,car
16676,108,96,146,222,person
16677,57,93,100,220,person
16678,2,99,47,231,person
16679,0,0,471,535,person
16680,73,367,355,515,hot dog
16681,9,43,637,509,person
16682,46,97,326,405,donut
16683,364,221,477,637,person
16684,297,241,321,258,donut
16685,265,241,289,261,donut
16686,22,2,292,317,person
16687,449,166,499,315,knife
16688,331,1,636,317,person
16689,250,106,317,290,person
16690,180,149,400,382,horse
16691,65,128,339,579,person
